cycle,state,modeldate,candidate_name,startdate,enddate,pollster,samplesize,population,weight,influence,pct,house_adjusted_pct,trend_and_house_adjusted_pct,tracking,poll_id,question_id
2020,Indiana,10/28/2020,Joseph R. Biden Jr.,10/18/2020,10/21/2020,Ragnar Research Partners,629,lv,0.7184362,0.7184362,40,41.34846,41.47189,,72031,135034
2020,Indiana,10/28/2020,Joseph R. Biden Jr.,9/28/2020,10/25/2020,SurveyMonkey,4431,lv,0.464981,0.4193051,44,42.23325,42.34064,T,72013,135016
2020,Indiana,10/28/2020,Joseph R. Biden Jr.,9/27/2020,10/24/2020,SurveyMonkey,4382,lv,0.0164408,0.0146643,43,41.23998,41.35622,T,71928,134842
2020,Indiana,10/28/2020,Joseph R. Biden Jr.,9/26/2020,10/23/2020,SurveyMonkey,4342,lv,0.0163191,0.0143954,44,42.23325,42.36135,T,71861,134707
2020,Indiana,10/28/2020,Joseph R. Biden Jr.,9/25/2020,10/22/2020,SurveyMonkey,4308,lv,0.0162867,0.0137269,44,42.23325,42.41261,T,71800,134576
2020,Indiana,10/28/2020,Joseph R. Biden Jr.,9/24/2020,10/21/2020,SurveyMonkey,4255,lv,0.0160765,0.0133918,44,42.23325,42.42533,T,71717,134377
2020,Indiana,10/28/2020,Joseph R. Biden Jr.,9/23/2020,10/20/2020,SurveyMonkey,4121,lv,0.0155713,0.012818,43,41.23998,41.44702,T,71604,134152
2020,Indiana,10/28/2020,Joseph R. Biden Jr.,9/22/2020,10/19/2020,SurveyMonkey,4001,lv,0.015129,0.0123053,44,42.23325,42.45704,T,71502,133940
2020,Indiana,10/28/2020,Joseph R. Biden Jr.,9/21/2020,10/18/2020,SurveyMonkey,3913,lv,0.0148169,0.0119059,44,42.23325,42.47709,T,71417,133757
2020,Indiana,10/28/2020,Joseph R. Biden Jr.,9/20/2020,10/17/2020,SurveyMonkey,3857,lv,0.0146349,0.0116159,45,43.22744,43.49107,T,71335,133595
2020,Indiana,10/28/2020,Joseph R. Biden Jr.,9/19/2020,10/16/2020,SurveyMonkey,3774,lv,0.0143589,0.0112558,45,43.22744,43.51482,T,71277,133478
2020,Indiana,10/28/2020,Joseph R. Biden Jr.,9/18/2020,10/15/2020,SurveyMonkey,3547,lv,0.0135409,0.0104815,45,43.22744,43.5356,T,71216,133351
2020,Indiana,10/28/2020,Joseph R. Biden Jr.,9/17/2020,10/14/2020,SurveyMonkey,3307,lv,0.0126755,0.0096872,45,43.22744,43.55597,T,71142,133201
2020,Indiana,10/28/2020,Joseph R. Biden Jr.,9/16/2020,10/13/2020,SurveyMonkey,3185,lv,0.0122646,0.0092527,44,42.23325,42.58559,T,71048,132994
2020,Indiana,10/28/2020,Joseph R. Biden Jr.,10/8/2020,10/13/2020,SurveyUSA,685,lv,1.35334,1.233693,42,41.7901,41.89809,,71005,132881
2020,Indiana,10/28/2020,Joseph R. Biden Jr.,9/15/2020,10/12/2020,SurveyMonkey,3103,lv,0.0120117,0.0089439,43,41.23998,41.61681,T,70938,132769
2020,Indiana,10/28/2020,Joseph R. Biden Jr.,6/8/2020,6/30/2020,SurveyMonkey,929,lv,0.2714531,0,40.21,38.4736,39.63484,,70482,131336
2020,Indiana,10/28/2020,Joseph R. Biden Jr.,7/1/2020,7/31/2020,SurveyMonkey,2175,lv,0.4068838,0,42.57,40.81316,42.08941,,70431,131234
2020,Indiana,10/28/2020,Joseph R. Biden Jr.,8/1/2020,8/31/2020,SurveyMonkey,1672,lv,0.4340407,0.0758932,43,41.23998,42.36615,,70381,131132
2020,Indiana,10/28/2020,Joseph R. Biden Jr.,9/1/2020,9/30/2020,SurveyMonkey,2367,lv,0.1303975,0.0791608,44.74,42.96886,43.80329,T,70330,131025
2020,Indiana,10/28/2020,Joseph R. Biden Jr.,9/3/2020,9/7/2020,Change Research,1033,lv,0.8431159,0.3958835,39,39.42028,40.21466,,69389,129249
2020,Indiana,10/28/2020,Joseph R. Biden Jr.,7/24/2020,8/2/2020,Morning Consult,900,lv,0.9056819,0,38,38.16383,39.18663,T,67929,127180
2020,Indiana,10/28/2020,Joseph R. Biden Jr.,5/21/2020,5/23/2020,Victoria Research & Consulting,894,lv,0.7177183,0,39,37.98976,39.78329,,66561,124049
2020,Indiana,10/28/2020,Joseph R. Biden Jr.,4/10/2020,4/13/2020,Change Research,1021,lv,0.8396014,0,39,39.42028,41.46485,,65782,121609
2020,Illinois,10/28/2020,Joseph R. Biden Jr.,9/27/2020,10/25/2020,SurveyMonkey,7649,lv,0.3831316,0.3831316,57,54.82818,54.75887,T,72014,135017
2020,Illinois,10/28/2020,Joseph R. Biden Jr.,9/26/2020,10/24/2020,SurveyMonkey,7633,lv,0.0130143,0.0129384,57,54.82818,54.77031,T,71929,134843
2020,Illinois,10/28/2020,Joseph R. Biden Jr.,9/25/2020,10/23/2020,SurveyMonkey,7609,lv,0.012812,0.0126625,58,55.83539,55.79203,T,71862,134708
2020,Illinois,10/28/2020,Joseph R. Biden Jr.,9/24/2020,10/22/2020,SurveyMonkey,7606,lv,0.0122122,0.0117847,58,55.83539,55.86181,T,71801,134577
2020,Illinois,10/28/2020,Joseph R. Biden Jr.,9/24/2020,10/21/2020,SurveyMonkey,7554,lv,0,0,58,55.83539,55.87952,T,71718,134378
2020,Illinois,10/28/2020,Joseph R. Biden Jr.,9/23/2020,10/20/2020,SurveyMonkey,7436,lv,0.0120911,0.0115268,58,55.83539,55.89935,T,71605,134153
2020,Illinois,10/28/2020,Joseph R. Biden Jr.,9/22/2020,10/19/2020,SurveyMonkey,7410,lv,0.0119196,0.0112937,58,55.83539,55.91927,T,71503,133941
2020,Illinois,10/28/2020,Joseph R. Biden Jr.,9/21/2020,10/18/2020,SurveyMonkey,7417,lv,0.0118072,0.0111183,59,56.84374,56.94667,T,71418,133758
2020,Illinois,10/28/2020,Joseph R. Biden Jr.,9/19/2020,10/17/2020,SurveyMonkey,7432,lv,0.0226176,0.021166,59,56.84374,56.96753,T,71336,133596
2020,Illinois,10/28/2020,Joseph R. Biden Jr.,9/18/2020,10/16/2020,SurveyMonkey,7441,lv,0.0112157,0.0104305,60,57.85324,58.00153,T,71278,133479
2020,Illinois,10/28/2020,Joseph R. Biden Jr.,9/17/2020,10/15/2020,SurveyMonkey,7469,lv,0.0111555,0.0103094,60,57.85324,58.03089,T,71217,133352
2020,Illinois,10/28/2020,Joseph R. Biden Jr.,9/17/2020,10/14/2020,SurveyMonkey,7232,lv,0,0,60,57.85324,58.06321,T,71143,133202
2020,Illinois,10/28/2020,Joseph R. Biden Jr.,9/16/2020,10/13/2020,SurveyMonkey,7152,lv,0.0108711,0.0099198,60,57.85324,58.09768,T,71049,132995
2020,Illinois,10/28/2020,Joseph R. Biden Jr.,9/15/2020,10/12/2020,SurveyMonkey,7226,lv,0.0108916,0.0098748,60,57.85324,58.12965,T,70937,132768
2020,Illinois,10/28/2020,Joseph R. Biden Jr.,6/8/2020,6/30/2020,SurveyMonkey,3000,lv,0.2120779,0.0363774,59.14,56.985,58.08097,,70483,131337
2020,Illinois,10/28/2020,Joseph R. Biden Jr.,7/1/2020,7/31/2020,SurveyMonkey,7565,lv,0.3193778,0.1050928,59.25,57.09601,58.32497,,70432,131235
2020,Illinois,10/28/2020,Joseph R. Biden Jr.,8/1/2020,8/31/2020,SurveyMonkey,6773,lv,0.2220925,0.1262066,60,57.85324,58.91478,,70382,131133
2020,Illinois,10/28/2020,Joseph R. Biden Jr.,9/1/2020,9/30/2020,SurveyMonkey,8392,lv,0.1483802,0.1224094,61.06,58.92458,59.71191,T,70331,131026
2020,Illinois,10/28/2020,Joseph R. Biden Jr.,9/23/2020,9/26/2020,Victory Research,1208,lv,1.435713,1.234679,52.9,53.7269,54.2934,,70023,130434
2020,Idaho,10/28/2020,Joseph R. Biden Jr.,9/28/2020,10/25/2020,SurveyMonkey,1679,lv,0.4030397,0.4030397,40,38.56881,38.69437,T,72015,135018
2020,Idaho,10/28/2020,Joseph R. Biden Jr.,9/27/2020,10/24/2020,SurveyMonkey,1669,lv,0.0142402,0.0141571,40,38.56881,38.70632,T,71930,134844
2020,Idaho,10/28/2020,Joseph R. Biden Jr.,9/25/2020,10/23/2020,SurveyMonkey,1651,lv,0.0270801,0.0267641,40,38.56881,38.71901,T,71863,134709
2020,Idaho,10/28/2020,Joseph R. Biden Jr.,9/24/2020,10/22/2020,SurveyMonkey,1625,lv,0.0131211,0.0126618,40,38.56881,38.77889,T,71802,134578
2020,Idaho,10/28/2020,Joseph R. Biden Jr.,9/24/2020,10/21/2020,SurveyMonkey,1607,lv,0,0,40,38.56881,38.79354,T,71719,134379
2020,Idaho,10/28/2020,Joseph R. Biden Jr.,9/23/2020,10/20/2020,SurveyMonkey,1547,lv,0.0128453,0.0122458,41,39.5611,39.80372,T,71606,134154
2020,Idaho,10/28/2020,Joseph R. Biden Jr.,9/21/2020,10/19/2020,SurveyMonkey,1510,lv,0.0241322,0.0228651,41,39.5611,39.81936,T,71504,133942
2020,Idaho,10/28/2020,Joseph R. Biden Jr.,9/21/2020,10/18/2020,SurveyMonkey,1482,lv,0,0,41,39.5611,39.84044,T,71419,133759
2020,Idaho,10/28/2020,Joseph R. Biden Jr.,9/20/2020,10/17/2020,SurveyMonkey,1461,lv,0.0120252,0.0112535,40,38.56881,38.86579,T,71337,133597
2020,Idaho,10/28/2020,Joseph R. Biden Jr.,9/19/2020,10/16/2020,SurveyMonkey,1431,lv,0.0117491,0.0109266,39,37.57728,37.89663,T,71279,133480
2020,Idaho,10/28/2020,Joseph R. Biden Jr.,9/18/2020,10/15/2020,SurveyMonkey,1364,lv,0.0111743,0.0103267,39,37.57728,37.9185,T,71218,133353
2020,Idaho,10/28/2020,Joseph R. Biden Jr.,9/17/2020,10/14/2020,SurveyMonkey,1296,lv,0.0105964,0.0097309,39,37.57728,37.93864,T,71144,133203
2020,Idaho,10/28/2020,Joseph R. Biden Jr.,9/16/2020,10/13/2020,SurveyMonkey,1190,lv,0.0097129,0.0088629,39,37.57728,37.96283,T,71050,132996
2020,Idaho,10/28/2020,Joseph R. Biden Jr.,9/14/2020,10/12/2020,SurveyMonkey,1123,lv,0.0176734,0.0160236,39,37.57728,37.98806,T,70936,132767
2020,Idaho,10/28/2020,Joseph R. Biden Jr.,6/8/2020,6/30/2020,SurveyMonkey,266,lv,0.1578723,0.0270796,40.66,39.22363,40.46732,,70484,131338
2020,Idaho,10/28/2020,Joseph R. Biden Jr.,7/1/2020,7/31/2020,SurveyMonkey,671,lv,0.2243276,0.0738161,35.23,33.84616,35.0234,,70433,131236
2020,Idaho,10/28/2020,Joseph R. Biden Jr.,8/1/2020,8/31/2020,SurveyMonkey,737,lv,0.1716481,0.097541,40,38.56881,39.71074,,70383,131134
2020,Idaho,10/28/2020,Joseph R. Biden Jr.,9/1/2020,9/30/2020,SurveyMonkey,761,lv,0.0741077,0.0611367,35.01,33.62877,34.45615,T,70332,131027
2020,Idaho,10/28/2020,Joseph R. Biden Jr.,8/29/2020,9/1/2020,Spry Strategies,600,lv,0.8348768,0.5962014,34.48,35.09063,36.05833,,68502,128246
2020,Hawaii,10/28/2020,Joseph R. Biden Jr.,9/28/2020,10/25/2020,SurveyMonkey,1187,lv,0.4032678,0.4032678,64,62.53103,62.43961,T,72017,135020
2020,Hawaii,10/28/2020,Joseph R. Biden Jr.,9/27/2020,10/24/2020,SurveyMonkey,1172,lv,0.0142443,0.0141418,64,62.53103,62.45199,T,71932,134846
2020,Hawaii,10/28/2020,Joseph R. Biden Jr.,9/26/2020,10/23/2020,SurveyMonkey,1153,lv,0.0140419,0.0138398,63,61.52084,61.45557,T,71865,134711
2020,Hawaii,10/28/2020,Joseph R. Biden Jr.,9/24/2020,10/22/2020,SurveyMonkey,1137,lv,0.0269272,0.0257649,65,63.54205,63.55551,T,71804,134580
2020,Hawaii,10/28/2020,Joseph R. Biden Jr.,9/24/2020,10/21/2020,SurveyMonkey,1088,lv,0,0,66,64.55392,64.58808,T,71721,134381
2020,Hawaii,10/28/2020,Joseph R. Biden Jr.,9/23/2020,10/20/2020,SurveyMonkey,1054,lv,0.0129093,0.0121663,66,64.55392,64.60824,T,71608,134156
2020,Hawaii,10/28/2020,Joseph R. Biden Jr.,9/22/2020,10/19/2020,SurveyMonkey,1013,lv,0.0123883,0.0115862,66,64.55392,64.62771,T,71506,133944
2020,Hawaii,10/28/2020,Joseph R. Biden Jr.,9/21/2020,10/18/2020,SurveyMonkey,987,lv,0.0120562,0.0111888,66,64.55392,64.64836,T,71421,133761
2020,Hawaii,10/28/2020,Joseph R. Biden Jr.,9/20/2020,10/17/2020,SurveyMonkey,975,lv,0.0118995,0.0109578,66,64.55392,64.66573,T,71339,133599
2020,Hawaii,10/28/2020,Joseph R. Biden Jr.,9/19/2020,10/16/2020,SurveyMonkey,934,lv,0.0113931,0.0104095,67,65.56663,65.70351,T,71281,133482
2020,Hawaii,10/28/2020,Joseph R. Biden Jr.,9/17/2020,10/15/2020,SurveyMonkey,896,lv,0.021101,0.0191275,67,65.56663,65.73562,T,71220,133355
2020,Hawaii,10/28/2020,Joseph R. Biden Jr.,10/2/2020,10/7/2020,MRG Research,988,rv,0.8069673,0.7605231,61,62.55281,62.55328,,71167,133240
2020,Hawaii,10/28/2020,Joseph R. Biden Jr.,9/17/2020,10/14/2020,SurveyMonkey,829,lv,0,0,64,62.53103,62.74088,T,71146,133205
2020,Hawaii,10/28/2020,Joseph R. Biden Jr.,9/16/2020,10/13/2020,SurveyMonkey,755,lv,0.0092147,0.0082203,64,62.53103,62.77867,T,71052,132998
2020,Hawaii,10/28/2020,Joseph R. Biden Jr.,9/15/2020,10/12/2020,SurveyMonkey,713,lv,0.0087077,0.0077053,64,62.53103,62.81324,T,70935,132766
2020,Hawaii,10/28/2020,Joseph R. Biden Jr.,6/8/2020,6/30/2020,SurveyMonkey,207,lv,0.1840837,0,66.88,65.44505,66.64033,,70486,131340
2020,Hawaii,10/28/2020,Joseph R. Biden Jr.,7/1/2020,7/31/2020,SurveyMonkey,356,lv,0.2505828,0.0432661,61.54,60.04745,61.35703,,70435,131238
2020,Hawaii,10/28/2020,Joseph R. Biden Jr.,8/1/2020,8/31/2020,SurveyMonkey,362,lv,0.1478677,0.0691468,61,59.50294,60.64131,,70385,131136
2020,Hawaii,10/28/2020,Joseph R. Biden Jr.,9/1/2020,9/30/2020,SurveyMonkey,474,lv,0.0765967,0.0600651,65.62,64.16931,64.99755,T,70334,131029
2020,Hawaii,10/28/2020,Joseph R. Biden Jr.,7/27/2020,7/30/2020,MRG Research,975,rv,0.7498711,0.199606,56,57.59102,58.67333,,67911,127137
2020,Georgia,10/28/2020,Joseph R. Biden Jr.,10/23/2020,10/26/2020,Civiqs,1041,lv,0.978088,0.978088,51,49.68662,49.70225,,72040,135050
2020,Georgia,10/28/2020,Joseph R. Biden Jr.,9/28/2020,10/25/2020,SurveyMonkey,6564,lv,0.5779874,0.1243958,50,48.43775,48.45184,T,72018,135021
2020,Georgia,10/28/2020,Joseph R. Biden Jr.,10/14/2020,10/23/2020,University of Georgia,1145,lv,1.07342,0.717304,46.5,47.14145,47.16103,,71944,134858
2020,Georgia,10/28/2020,Joseph R. Biden Jr.,9/26/2020,10/24/2020,SurveyMonkey,6530,lv,0.0414267,0.0073261,50,48.43775,48.45723,T,71933,134847
2020,Georgia,10/28/2020,Joseph R. Biden Jr.,10/20/2020,10/23/2020,YouGov,1090,lv,1.335105,1.039817,49,49.08192,49.10465,,71888,134746
2020,Georgia,10/28/2020,Joseph R. Biden Jr.,9/26/2020,10/23/2020,SurveyMonkey,6507,lv,0,0,50,48.43775,48.46457,T,71866,134712
2020,Georgia,10/28/2020,Joseph R. Biden Jr.,9/24/2020,10/22/2020,SurveyMonkey,6533,lv,0.0563993,0.006279,50,48.43775,48.50415,T,71805,134581
2020,Georgia,10/28/2020,Joseph R. Biden Jr.,10/21/2020,10/21/2020,Landmark Communications,500,lv,0.851793,0.5354663,45,46.08209,46.10592,,71763,134485
2020,Georgia,10/28/2020,Joseph R. Biden Jr.,10/12/2020,10/15/2020,National Research Inc.,800,lv,0.978974,0.365495,49,49.83184,49.77954,,71759,134451
2020,Georgia,10/28/2020,Joseph R. Biden Jr.,8/30/2020,9/2/2020,National Research Inc.,800,lv,0.978974,0,46,46.82919,47.8115,,71754,134446
2020,Georgia,10/28/2020,Joseph R. Biden Jr.,9/24/2020,10/21/2020,SurveyMonkey,6420,lv,0,0,49,47.43877,47.52084,T,71722,134382
2020,Georgia,10/28/2020,Joseph R. Biden Jr.,10/11/2020,10/20/2020,Morning Consult,1672,lv,1.019064,0.4337149,48,47.92887,47.87775,T,71640,134212
2020,Georgia,10/28/2020,Joseph R. Biden Jr.,10/11/2020,10/14/2020,Garin-Hart-Yang Research Group,600,lv,0.7116085,0.2394441,51,49.16133,49.12141,,71566,134172
2020,Georgia,10/28/2020,Joseph R. Biden Jr.,9/23/2020,10/20/2020,SurveyMonkey,6145,lv,0.0333111,0.0028409,50,48.43775,48.53682,T,71609,134157
2020,Georgia,10/28/2020,Joseph R. Biden Jr.,9/22/2020,10/19/2020,SurveyMonkey,5979,lv,0.0368447,0.0026533,49,47.43877,47.55545,T,71507,133945
2020,Georgia,10/28/2020,Joseph R. Biden Jr.,10/13/2020,10/19/2020,Siena College/The New York Times Upshot,759,lv,1.587249,0.70961,45,45.74753,45.71806,,71454,133826
2020,Georgia,10/28/2020,Joseph R. Biden Jr.,10/17/2020,10/19/2020,Emerson College,506,lv,0.9606871,0.5003193,47,46.70324,46.66267,,71435,133777
2020,Georgia,10/28/2020,Joseph R. Biden Jr.,9/21/2020,10/18/2020,SurveyMonkey,5795,lv,0.0420457,0.0024304,50,48.43775,48.57902,T,71422,133762
2020,Georgia,10/28/2020,Joseph R. Biden Jr.,9/20/2020,10/17/2020,SurveyMonkey,5725,lv,0.0521109,0.0022576,50,48.43775,48.59858,T,71340,133600
2020,Georgia,10/28/2020,Joseph R. Biden Jr.,9/19/2020,10/16/2020,SurveyMonkey,5617,lv,0.0533206,0.0020686,49,47.43877,47.62777,T,71282,133483
2020,Georgia,10/28/2020,Joseph R. Biden Jr.,9/18/2020,10/15/2020,SurveyMonkey,5376,lv,0.0531875,0.0018314,50,48.43775,48.64786,T,71221,133356
2020,Georgia,10/28/2020,Joseph R. Biden Jr.,9/17/2020,10/14/2020,SurveyMonkey,5029,lv,0.0528226,0.0015635,49,47.43877,47.67084,T,71147,133206
2020,Georgia,10/28/2020,Joseph R. Biden Jr.,9/15/2020,10/13/2020,SurveyMonkey,4716,lv,0.1036755,0.002532,50,48.43775,48.70139,T,71053,132999
2020,Georgia,10/28/2020,Joseph R. Biden Jr.,10/8/2020,10/11/2020,Data for Progress,782,lv,0.7701628,0.1739772,46,45.33052,45.27246,,71010,132892
2020,Georgia,10/28/2020,Joseph R. Biden Jr.,10/8/2020,10/12/2020,Quinnipiac University,1040,lv,1.571234,0.3549366,51,49.73008,49.69408,,71000,132867
2020,Georgia,10/28/2020,Joseph R. Biden Jr.,10/8/2020,10/12/2020,SurveyUSA,677,lv,1.339692,0.302632,48,47.76512,47.7354,,70982,132826
2020,Georgia,10/28/2020,Joseph R. Biden Jr.,9/15/2020,10/12/2020,SurveyMonkey,4544,lv,0,0,49,47.43877,47.73368,T,70934,132765
2020,Georgia,10/28/2020,Joseph R. Biden Jr.,10/2/2020,10/11/2020,Morning Consult,1837,lv,1.013974,0.1281047,47,46.92897,46.89987,T,70755,132364
2020,Georgia,10/28/2020,Joseph R. Biden Jr.,10/8/2020,10/9/2020,Public Policy Polling,528,v,0.8414029,0.1613069,47,46.61861,46.59242,,70715,132272
2020,Georgia,10/28/2020,Joseph R. Biden Jr.,10/7/2020,10/7/2020,Landmark Communications,600,lv,0.8840658,0.1176792,46.8,47.88564,47.92469,,70712,132266
2020,Georgia,10/28/2020,Joseph R. Biden Jr.,9/27/2020,10/6/2020,University of Georgia,1106,lv,1.034282,0.0605676,46.4,47.04135,47.2323,,70695,132235
2020,Georgia,10/28/2020,Joseph R. Biden Jr.,6/8/2020,6/30/2020,SurveyMonkey,2059,lv,0.606876,0,48.54,46.9795,47.93365,,70487,131341
2020,Georgia,10/28/2020,Joseph R. Biden Jr.,7/1/2020,7/31/2020,SurveyMonkey,3745,lv,0.6441751,0,45.22,43.6698,44.79159,,70436,131239
2020,Georgia,10/28/2020,Joseph R. Biden Jr.,8/1/2020,8/31/2020,SurveyMonkey,2772,lv,0.6276392,0,49,47.43877,48.40028,,70386,131137
2020,Georgia,10/28/2020,Joseph R. Biden Jr.,9/1/2020,9/30/2020,SurveyMonkey,3468,lv,0.5603992,0,49.08,47.51866,48.30786,T,70335,131030
2020,Georgia,10/28/2020,Joseph R. Biden Jr.,9/23/2020,9/26/2020,Redfield & Wilton Strategies,789,lv,0.6949724,0,45,45.70195,46.20566,,70137,130668
2020,Georgia,10/28/2020,Joseph R. Biden Jr.,9/24/2020,9/27/2020,Garin-Hart-Yang Research Group,400,lv,0.565323,0,50,48.16173,48.65181,,70131,130662
2020,Georgia,10/28/2020,Joseph R. Biden Jr.,9/30/2020,9/30/2020,Landmark Communications,500,lv,0.7640457,0.0515739,46.6,47.68534,47.86798,,70108,130607
2020,Georgia,10/28/2020,Joseph R. Biden Jr.,9/26/2020,9/29/2020,Civiqs,969,lv,0.9491728,0,50,48.68673,49.08941,,70049,130483
2020,Georgia,10/28/2020,Joseph R. Biden Jr.,9/23/2020,9/27/2020,Quinnipiac University,1125,lv,1.653601,0,50,48.73017,49.26516,,70047,130477
2020,Georgia,10/28/2020,Joseph R. Biden Jr.,9/22/2020,9/25/2020,YouGov,1164,lv,1.382067,0,46,46.08161,46.63758,,69991,130351
2020,Georgia,10/28/2020,Joseph R. Biden Jr.,9/14/2020,9/19/2020,Data for Progress,800,lv,0.7776825,0,45.5,44.83131,45.60534,,69937,130228
2020,Georgia,10/28/2020,Joseph R. Biden Jr.,9/16/2020,9/21/2020,Siena College/The New York Times Upshot,523,lv,1.124294,0,45,45.74753,46.47542,,69709,129980
2020,Georgia,10/28/2020,Joseph R. Biden Jr.,9/17/2020,9/21/2020,Monmouth University,402,lv,0.9104801,0,45.5,45.42649,46.14542,,69690,129931
2020,Georgia,10/28/2020,Joseph R. Biden Jr.,9/11/2020,9/20/2020,University of Georgia,1150,lv,1.052453,0,47,47.64193,48.47845,,69646,129839
2020,Georgia,10/28/2020,Joseph R. Biden Jr.,9/14/2020,9/16/2020,GBAO,600,lv,0.729466,0,49,47.2785,48.09261,,69575,129659
2020,Georgia,10/28/2020,Joseph R. Biden Jr.,9/12/2020,9/16/2020,Redfield & Wilton Strategies,800,lv,0.7002107,0,45,45.70195,46.54953,,69566,129609
2020,Georgia,10/28/2020,Joseph R. Biden Jr.,8/20/2020,8/30/2020,Harris Insights & Analytics,1616,rv,0.7935002,0,52.24,51.27143,52.24131,,69469,129387
2020,Georgia,10/28/2020,Joseph R. Biden Jr.,8/30/2020,9/5/2020,Fabrizio Ward/Hart Research Associates,800,lv,1.401522,0,47,46.89327,47.84436,,68583,128410
2020,Georgia,10/28/2020,Joseph R. Biden Jr.,8/29/2020,9/7/2020,Morning Consult,1486,lv,1.014295,0,46,45.9291,46.8811,T,68545,128322
2020,Georgia,10/28/2020,Joseph R. Biden Jr.,8/29/2020,8/31/2020,Landmark Communications,500,lv,0.870541,0,40.5,41.56527,42.59187,,68308,127936
2020,Georgia,10/28/2020,Joseph R. Biden Jr.,8/21/2020,8/30/2020,Morning Consult,1392,lv,0.8828486,0,49,48.92882,49.88953,T,68288,127909
2020,Georgia,10/28/2020,Joseph R. Biden Jr.,8/7/2020,8/16/2020,Morning Consult,1265,lv,1.037081,0,46,45.9291,46.77256,T,68278,127899
2020,Georgia,10/28/2020,Joseph R. Biden Jr.,8/24/2020,8/25/2020,Public Policy Polling,782,v,0.8675452,0,47,45.95107,46.93802,,68263,127875
2020,Georgia,10/28/2020,Joseph R. Biden Jr.,8/14/2020,8/15/2020,Landmark Communications,500,lv,0.870541,0,44.5,45.58078,46.47358,,68087,127540
2020,Georgia,10/28/2020,Joseph R. Biden Jr.,8/6/2020,8/8/2020,SurveyUSA,623,lv,1.246404,0,46,45.76587,46.72919,,67996,127318
2020,Georgia,10/28/2020,Joseph R. Biden Jr.,7/23/2020,7/31/2020,HIT Strategies,400,rv,0.4186061,0,44,43.74572,44.76567,,67982,127297
2020,Georgia,10/28/2020,Joseph R. Biden Jr.,7/28/2020,7/31/2020,YouGov,1109,lv,1.347444,0,46,46.08161,47.08718,,67860,127045
2020,Georgia,10/28/2020,Joseph R. Biden Jr.,7/23/2020,7/27/2020,Monmouth University,402,lv,0.9104801,0,46.5,46.42633,47.45977,,67821,126936
2020,Georgia,10/28/2020,Joseph R. Biden Jr.,5/17/2020,5/26/2020,Morning Consult,1396,lv,1.073106,0,47,46.92897,48.72983,T,67796,126882
2020,Georgia,10/28/2020,Joseph R. Biden Jr.,7/23/2020,7/24/2020,Public Policy Polling,722,v,0.8315734,0,46,44.95322,46.01369,,67785,126868
2020,Georgia,10/28/2020,Joseph R. Biden Jr.,7/17/2020,7/26/2020,Morning Consult,1337,lv,1.057453,0,47,46.92897,47.97182,T,67688,126752
2020,Georgia,10/28/2020,Joseph R. Biden Jr.,7/11/2020,7/16/2020,Spry Strategies,701,lv,0.7142788,0,45.74,46.94368,47.99094,,67622,126522
2020,Georgia,10/28/2020,Joseph R. Biden Jr.,7/9/2020,7/15/2020,Garin-Hart-Yang Research Group,800,lv,0.8173605,0,47,45.16851,46.20997,,67616,126508
2020,Georgia,10/28/2020,Joseph R. Biden Jr.,7/15/2020,7/18/2020,Trafalgar Group,1023,lv,0.865526,0,43.3,44.20684,45.27464,,67587,126456
2020,Georgia,10/28/2020,Joseph R. Biden Jr.,7/2/2020,7/2/2020,Gravis Marketing,513,lv,0.5631336,0,45,46.26913,47.21112,,67060,125297
2020,Georgia,10/28/2020,Joseph R. Biden Jr.,6/25/2020,6/26/2020,Public Policy Polling,734,v,0.7286275,0,49,47.94836,48.84286,,66933,124982
2020,Georgia,10/28/2020,Joseph R. Biden Jr.,6/20/2020,6/23/2020,Fox News/Beacon Research/Shaw & Co. Research,1013,rv,1.558823,0,47,47.63746,48.49083,,66917,124954
2020,Georgia,10/28/2020,Joseph R. Biden Jr.,6/12/2020,6/13/2020,Public Policy Polling,661,v,0.7252898,0,48,46.94944,47.98293,,66824,124701
2020,Georgia,10/28/2020,Joseph R. Biden Jr.,5/21/2020,5/27/2020,TargetSmart/William & Mary,321,rv,0.4569888,0,40,41.70912,43.40766,,66784,124609
2020,Georgia,10/28/2020,Joseph R. Biden Jr.,5/16/2020,5/18/2020,Civiqs,1339,rv,1.022694,0,48,47.56724,49.57373,,66312,123441
2020,Georgia,10/28/2020,Joseph R. Biden Jr.,5/11/2020,5/13/2020,BK Strategies,700,lv,0.6929615,0,46,47.31041,49.36363,,66290,123393
2020,Georgia,10/28/2020,Joseph R. Biden Jr.,5/4/2020,5/7/2020,Public Opinion Strategies,500,lv,0.7255093,0,47,48.09515,50.10292,,66267,123326
2020,Georgia,10/28/2020,Joseph R. Biden Jr.,4/25/2020,4/27/2020,Cygnal,591,lv,0.8121206,0,44,45.74991,47.58055,,66011,122315
2020,Georgia,10/28/2020,Joseph R. Biden Jr.,3/31/2020,4/1/2020,Battleground Connect,1035,lv,0.7547294,0,46,47.15453,49.1104,,65227,120899
2020,Georgia,10/28/2020,Joseph R. Biden Jr.,2/24/2020,3/2/2020,University of Georgia,1117,lv,1.062525,0,43.1,43.736,45.18226,,64706,119609
2020,Georgia,10/28/2020,Joseph R. Biden Jr.,12/19/2019,12/23/2019,Mason-Dixon Polling & Strategy,625,rv,0.9947295,0,44,45.12919,47.40242,,63240,115548
